Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,TSLA,TSLA,TSLA,TSLA,TSLA,,,
2021-08-30,2021,8,30,Monday,35,2021-35,238.24,243.67,237.58,243.64,55812600,0.02667435264494311,233.6142857142857,226.1562
2021-08-31,2021,8,31,Tuesday,35,2021-35,244.33,246.8,242.15,245.24,62566200,0.00658083407543808,234.27857142857144,226.9222
2021-09-01,2021,9,1,Wednesday,35,2021-35,244.69,247.33,243.76,244.7,39612900,-0.0022155233598404322,234.56071428571428,227.6582
2021-09-02,2021,9,2,Thursday,35,2021-35,244.83,246.99,243.51,244.13,38331900,-0.002315788147756681,234.92285714285714,228.1636
2021-09-03,2021,9,3,Friday,35,2021-35,244.08,244.67,241.4,244.52,45738300,0.0016111325842673718,236.0514285714286,228.52179999999996
2021-09-07,2021,9,7,Tuesday,36,2021-36,246.67,253.4,246.42,250.97,60119400,0.02637783858939624,238.12785714285715,229.062
2021-09-08,2021,9,8,Wednesday,36,2021-36,253.86,254.82,246.92,251.29,56379000,0.0012617502122473923,239.6728571428571,229.4964
2021-09-09,2021,9,9,Thursday,36,2021-36,251.14,254.03,250.54,251.62,42233100,0.001313231087076927,241.6107142857143,229.99040000000002
2021-09-10,2021,9,10,Friday,36,2021-36,253.2,254.2,244.84,245.42,45552600,-0.024627038366134335,242.9442857142857,230.3674
2021-09-13,2021,9,13,Monday,37,2021-37,246.74,248.26,236.28,247.67,68857500,0.00914066245943812,243.81857142857143,230.8014
2021-09-14,2021,9,14,Tuesday,37,2021-37,247.52,251.49,245.47,248.16,55574700,0.0020053498586631857,244.6757142857143,231.23860000000002
2021-09-15,2021,9,15,Wednesday,37,2021-37,248.33,252.29,246.12,251.94,46073100,0.015231899000174076,245.73785714285714,231.8802
2021-09-16,2021,9,16,Thursday,37,2021-37,250.94,252.97,249.2,252.33,41770200,0.0015347617076681974,247.06714285714287,232.62920000000003
2021-09-17,2021,9,17,Friday,37,2021-37,252.38,253.68,250.0,253.16,84612600,0.0033025333532406,248.1992857142857,233.34040000000002
2021-09-20,2021,9,20,Monday,38,2021-38,244.85,247.33,239.54,243.39,74273100,-0.03860484330594227,248.18142857142857,233.8286
2021-09-21,2021,9,21,Tuesday,38,2021-38,244.93,248.25,243.48,246.46,48992100,0.012613531089680885,248.26857142857142,234.18640000000002
2021-09-22,2021,9,22,Wednesday,38,2021-38,247.84,251.22,246.37,250.65,45378900,0.0169871810945057,248.69357142857143,234.7424
2021-09-23,2021,9,23,Thursday,38,2021-38,251.67,252.73,249.31,251.21,35842500,0.00226081461648886,249.1992857142857,235.4108
2021-09-24,2021,9,24,Friday,38,2021-38,248.63,258.27,248.19,258.13,64119000,0.027533059916662994,250.17142857142858,236.23600000000002
2021-09-27,2021,9,27,Monday,39,2021-39,257.71,266.33,256.44,263.79,84212100,0.02191406322043732,251.08714285714288,237.217
2021-09-28,2021,9,28,Tuesday,39,2021-39,262.4,265.21,255.39,259.19,76144200,-0.01743835612317879,251.6514285714286,238.09260000000003
