Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,CVS,CVS,CVS,CVS,CVS,,,
2024-09-19,2024,9,19,Thursday,37,2024-37,54.74,55.11,54.2,54.46,4885400,-0.0003423505724481357,53.80642857142857,54.3284
2024-09-20,2024,9,20,Friday,37,2024-37,54.08,54.16,53.27,53.63,10240000,-0.015239782809978952,53.824285714285715,54.327600000000004
2024-09-23,2024,9,23,Monday,38,2024-38,53.68,54.18,53.45,53.68,9407100,0.0010433742958042558,53.83642857142858,54.313199999999995
2024-09-24,2024,9,24,Tuesday,38,2024-38,53.75,54.3,53.45,54.16,7813600,0.008858656160612766,53.754999999999995,54.3144
2024-09-25,2024,9,25,Wednesday,38,2024-38,54.85,55.33,54.38,54.68,11270700,0.009641861927207396,53.792857142857144,54.300399999999996
2024-09-26,2024,9,26,Thursday,38,2024-38,54.77,55.09,54.41,55.03,8357200,0.006309759837482609,53.87714285714286,54.265
2024-09-27,2024,9,27,Friday,38,2024-38,55.44,57.68,55.29,57.24,12510200,0.04016268527762423,54.20428571428572,54.305
2024-09-30,2024,9,30,Monday,39,2024-39,58.85,59.31,58.02,58.64,15930600,0.024437942582934857,54.6,54.3792
2024-10-01,2024,10,1,Tuesday,39,2024-39,58.75,58.92,56.66,57.39,16285900,-0.021310431390489715,54.96214285714286,54.4392
2024-10-02,2024,10,2,Wednesday,39,2024-39,58.76,59.64,57.71,58.04,22297800,0.01137471796530587,55.27571428571429,54.5188
2024-10-03,2024,10,3,Thursday,39,2024-39,57.77,58.95,57.31,58.67,10141600,0.010925384482515232,55.604285714285716,54.6004
2024-10-04,2024,10,4,Friday,39,2024-39,59.42,61.14,59.36,60.23,16311000,0.026541509814247632,56.01857142857143,54.7112
2024-10-07,2024,10,7,Monday,40,2024-40,59.93,61.27,59.76,60.85,11720100,0.010218427129341956,56.512857142857136,54.7906
2024-10-08,2024,10,8,Tuesday,40,2024-40,60.89,61.64,60.57,61.45,10476600,0.009961715369619206,57.010714285714286,54.8714
2024-10-09,2024,10,9,Wednesday,40,2024-40,61.45,61.56,60.53,61.52,8604800,0.0010621288252390393,57.515,54.9234
2024-10-10,2024,10,10,Thursday,40,2024-40,62.83,63.1,62.15,62.34,12759800,0.013339354979053697,58.13714285714286,55.045
2024-10-11,2024,10,11,Friday,40,2024-40,62.57,63.13,61.81,62.13,12908800,-0.0032909703286398972,58.74071428571428,55.168
2024-10-14,2024,10,14,Monday,41,2024-41,62.26,63.22,62.03,62.91,13436300,0.012457020990567003,59.36571428571428,55.31980000000001
2024-10-15,2024,10,15,Tuesday,41,2024-41,60.12,61.63,59.31,60.61,17216600,-0.03646609316868987,59.78928571428571,55.4538
2024-10-16,2024,10,16,Wednesday,41,2024-41,60.84,61.39,60.52,60.63,10734000,0.0003075683140567609,60.18928571428571,55.5784
2024-10-17,2024,10,17,Thursday,41,2024-41,59.13,59.61,58.28,59.37,9744300,-0.020762751320620776,60.34142857142857,55.7126
